Post,Title,Comment,Query,Contents
229,Throttle run away on minimal throttle input,9,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)",EK2_ENABLE: Enable EKF2 Etc not available
229,Throttle run away on minimal throttle input,10,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","Right, 3.4 is being worked on so the website has already been updated with the parameter names for that version and previous version names are lost.  Would have to load up a 3.3. version to see what it was called."
229,Throttle run away on minimal throttle input,11,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","I turned throttle Thr-min and THR-mid parameters down (a lot) and the throttle is now manageable. Motors still accelerate by themselves on introduction of a small amount of throttle, but to a much lower level than before. However as soon as the motors approach lift off power the Hex just flips over suddenly. It seems to be randomly forwards or backwards. I’ll upload the logs tomorrow as I am travelling today. Still scratching my head in bemusement here!"
229,Throttle run away on minimal throttle input,12,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)",maybe reset all the values and reconfigure it… you have a button on the configuration list to reset to default.
229,Throttle run away on minimal throttle input,13,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","Thanks Max, I have already started from scratch twice and re-loaded Copter 3.3. I think I may give up on 3.3 and load theCopter 3.4 Beta firmware. At least I can switch off the Extended Kalman Filters and see if it will fly on the legacy systems."
229,Throttle run away on minimal throttle input,14,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","I’m having the same issue with the current 3.4 master code. Everything calibrated, and the moment I increase the minimum amount of throttle, the drone just flips. I did the same, but holding the drone with my hands, and yeah, sometimes it goes in one direction, and sometimes on the other."
229,Throttle run away on minimal throttle input,15,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)",Is this a problem with Hex copters?  Can you upload a Param file?
229,Throttle run away on minimal throttle input,16,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","OK I’ve now tested on 3.3, 3.4beta and then 3.2.1 all carefully set up and calibrated from start to finish. The hex responds the same with each firmware. I introduce throttle to almost takeoff power and then it flips. Sometimes forwards and sometimes backwards, but seemingly random. Never seems to go sideways though! I have log files and I will upload them when I return from Northern Ireland tomorrow. I was thinking that it was a duff pixhawk clone??? Best wishes Patrick."
229,Throttle run away on minimal throttle input,17,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","Here’s a thought- what if I load the quad firmware, unplug the two lateral motors from the FMU and see if it flies in that configuration? Might be a little less stable in roll because of the geometry but no reason why it shouldn’t work… "
229,Throttle run away on minimal throttle input,18,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)",* (520.8 KB) * (395.4 KB) * (858.5 KB) * (973.9 KB)
229,Throttle run away on minimal throttle input,19,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","Examples of log files, failed flights in each version of the firmware. Best wishes. P."
229,Throttle run away on minimal throttle input,20,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","Patrick, It sounds like you have checked thru the physical / mechanical issues.  I would start manual tuning.  I understand 3.4 has changed the terminology for “Stabilize rate P” regardless, it sounds like this is to low.  I suggest after reading the wiki sections on tuning the PID settings, you manually change the stabilize rate p.  First, increase the rate P by say, 20%, then arm and slowly increase throttle, don’t let it take off, just see if the flipping movement gets better or worse.  If it improved then adjust rate P even higher, If it got worse, adjust lower.  In the beginning you will need to provide some correction at take off. The objective is to get in the air and confirm Alt hold will work.  At this point you don’t expect to fly very stable, just fly.  The objective is to fly in Alt Hold so you can perform Auto Tune."
229,Throttle run away on minimal throttle input,21,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","Patrick, I’m a relative newby, but I had a similar when I first set up my quad (not a hex). It was due to reversed orientation of the Pixhawk, which I assumed the accelerometer calibration would auto-detect. Is yours mounted correctly, and is the orientation of it set correctly in the parameters? I’m sure you’ve checked this already but couldn’t see it covered above."
229,Throttle run away on minimal throttle input,22,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)","Thanks to everyone for their replies and their time. I am a newbie and made exactly that mistake!! I carefully numbered the motors, the direction of rotation and the esc plugs associated with each and then mistakenly installed the Pixhawk facing backwards!! To compensate I had reversed the radio-controls but obviously the flight controller was acting in the opposite sense. Hours of head scratching wasted trying to figure it out ensued. I am pleased to report that after re-setting to the correct configuration resulted in a beautifully behaved and very stable Hexacopter. Such are lessons learned- often the hard way!"
229,Throttle run away on minimal throttle input,23,"Hello, I am hoping someone can help as I am completely stumped! I have self-built a hexacopter with the following specs: Emax MT2216- 810KV motors Spider 20A ESCs re-flashed with BLHeli Blu20A firmware Pixhawk clone flight controller Turnigy i10 Transmitter and receiver running PPM, plane mode I have carefully calibrated accelerometers, compasses, radio and ESCs using both mission planner and without. Checked the range independently using an Afro ESC USB interface to confirm it is between 1020 and 1996ms, which is what mission planner gets. When calibrating the ESCs (straight through mode) the motors operate uniformly and accelerate proportionally to the throttle input. The problem occurs when the Hex is armed normally. The motors start to spin on arming (slightly faster than I would like), but as soon as I introduce any throttle the motors start to accelerate disproportionately and then it flips over and usually trashes a propeller or two. I have tried various settings for throttle but nothing seems to help. I have attached the flight log of the copter tethered to a board and only just enough throttle to start (ie maybe a couple of mm on the stick) and the motors accelerate to probably 1/2 -3/4 max speed? I will also attach the parameter file as it is currently. This hex certainly will not fly as it is and I’m at a loss what to do next. Please help! Many thanks Patrick.* (603.6 KB)* (8.6 KB)",Glad to hear this sorted your problem. Sometimes I find it’s easy to get bogged down in details without seeing the big picture or the obvious problem. All the best!
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,1,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri","* As an image is worth 1000 words, this illustrate the RTL refusal and jump in the stratosphere "
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,2,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri","I don’t see an RTL refusal anywhere on that picture…I do see a mode change to RTL however.  Have you checked to see what your RTL_ALT is set to?  You might be surprised to see it set to the final altitude it ascended to when you set it. EDIT:  Also, I don’t see where you’ve posted the bin file."
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,3,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri","*: RTL_ALT set to 0. So it should return at current altitude? no? I did cancel the RTL and started LAND as it did not make sense. Without starting guided mode, instantiated by follow me,  RTL worked fine at current altitude. .BIN file refuse to upload stop at 30%? .ZIP stop at 61%? Must be really small upload only? (.ZIP is 1.56 Mb)"
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,4,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri",*
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,5,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri","You have to upload to some service (Dropbox, Google Drive, Onedrive, etc.) and post the link here."
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,6,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri","Yes, zero should make it return at current altitude, but not sure how that works out in guided mode. Never understood why anyone would set that to zero.  The whole point of RTL is to return the vehicle home safely especially if there was a failsafe.  What if you have a stand of trees in between that location and home?  You’ll be flying right into it.  I usually keep mine at about 125 feet to be safe."
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,7,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri",Exactly my point: Guided mode initiated by follow me is doing something very wrong! Perhaps trying to find altitude zero and going up to find it? (Just guessing). RTL @ current altitude is very useful:   Taking photos of a bridge’s arches (RTL @ current altitude you won’t hit the bridge while going up)   Looking at high voltage electric poles rust level: RTL @ current altitude will avoid that your aircraft hit the power lines!!   And so many other applications… Each situation or “mission” is different.  
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,8,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri",the aircraft will always climb up after the RTL is intiated. this will first climb to RTL height. Not coming to home may be because of waypoint radius parameter. please make it 2+ meters. if it is ‘0’ it will not move to next waypoint or Home.
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,9,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri","* ravi If you refer to the posted screen grab at the beginning of the thread, RTL_ALT is zero. Will check waypoint radius. My point was that it started to go {somewhere} but I had to interrupt and change to land as the aircraft was more than 150 metres high!"
230,3.3.3 refused RTL after guided mode (initiated by follow me)?,10,"Arducopter 3.3.3 Mission Planner: 1.3.38 If you look at the log (and map) from thebin file, here is a strange sequence of events:  Takeoff in loiter: Ok. Initiate follow me {CTRL} {F} instantiate guided mode: Ok  Then wanted to RTL (from transmitter): just went up to 150 metres!! without going back to launch position!?   Initiating land from transmitter: Ok Pushing the aircraft away a bit to avoid landing on my head: ok  Thank you in advance for analyzing the bin file. Henri","Radius parameter checked: 2 meters. I believe it was trying to go back home, only at a wrong altitude… This happens only after “follow me” or after starting “moving base” The two sub functions seems to “plug” the absolute altitude in the relative one used by RTL. I wish someone could explain this. Henri."
231,Crash on first flight after mayor crash,1,"Hi, I had a very bad crash a while ago. I had to replace almost all the frame so I bought a new one, including motors and esc, the frame is a DJI S1000+. On the first flight with new frame copter crash just a few moments after take off. The configuration of Pixhawk is almost the same I flew for several months with my old frame. Is it possible that the ¨Pixhawk get something damaged after the big crash? How can I check if it is ok? I’m thinking on replacing the Pixhawk as I already have another one, but I would like to know if it was really a problem with the Pixhawk or it could be something diferent with the new frame. I attached the log. I dont’ see anything wrong on it but I’m not an expert so your opinions would be very appreciated. * (617.3 KB) Thanks in advance.","A quick look at the log would indicate problems with compass variance and GPS. Have you done all the compass calibrations including compass mot? Is there current carrying wires near the compass? Are you using any FPV or similar Tx that might be screwing with the GPS? Interestingly there was also some gyro drift present. Have you recalibrate everything after the first crash? Is this a genuine 3DR Pixhawk? The reason I ask this is because I have seen a few clones that seem to have used substandard gyro/accel chips that cause problems. A test I often do is to leave the FC connected to the GCS, usually via USB, for a couple of hours to see just how stable the gyros are. One problem FC from HK was spinning the artificial horizon like a top after 2 hours."
232,Has there been anyone developing RTL that follows waypoints?,1,"Just asking in case if anyone has been working on it or if anyone knows about it, i have a slight need for that function. Else, i will try to work on it myself someway, somehow.","I’ve a few things developed around that concept, but the initial concept is in fact a regular mission "
232,Has there been anyone developing RTL that follows waypoints?,2,"Just asking in case if anyone has been working on it or if anyone knows about it, i have a slight need for that function. Else, i will try to work on it myself someway, somehow.","Oh, nice to hear that, do you mind sharing the concept/idea on how you work on it or how it’s done? Frankly speaking, i’m looking for a bit of help so i can do quick start to try developing some working functions for the copter. Because, tbh, i’m quite new to this. Been studying / tweaking / testing here and there a bit but i’m yet to have my hand on on RTL part. and this function here is what i’m trying to achieve for now. Thx for letting me know that it’s possible regardless "
233,EKF and CPU error,1,"Having an issue with a rig that is flying erratically. What is the meaning of the error, err:cpu-1, err:cpu-0  * * And what is the meaning of the error, err: EKK_CHECK-2 and err: FAILSAFE_EKF-1?  * Any suggestions on troubleshooting what is happening would be most appreciated.  Log files are * Cheers, Tim 160630-1914PST Anyone??? *, * Should this be posted elsewhere?","Tim, One thing I notice is that the compass orientation is “8”.  On a pixhawk with an external compass it’s normally zero assuming the arrow on the GPS/compass is pointed in the same direction as the flight controller. The CPU errors in log 10.bin come from the *.  This is triggered if the main loop becomes stalled for 2 seconds.  So in this log it appears the CPU froze up for about 40seconds which is quite unusual and I can’t explain what caused it.  As far as I can tell the vehicle was not flying at the time though.  Besides this one event the performance (shown in the “PM” log message) looks normal with only a small number of loop (normally less than 20) running longer than the ideal 2.5ms.  So I guess this even is not related to the vehicle flying erratically. The EKF_CHECK-2 and FAILSAFE_EKF error messages are more likely related to the problems you’re seeing.  What’s happened in this even is the EKF (the position and attitude estimation system) is having a hard time putting all the sensor data together into a consistent estimate.  It looks to me like it’s the compass that’s the issue. The GPS quality is fine, and vibration levels are reasonable.  Even the compass vs throttle looks ok meaning that it’s likely not that the compass is too close to power wires.  My bet is that the compass orientation parameter is the issue.  Maybe try making that zero and see if it solves the problem."
