Post,Title,Comment,Query,Contents
231,Hexacopter SITL,1,"Hello! I have a couple of questions about the Ardupilot SITL feature: Does it support hexacopter modeling? I’ve been able to run it as a quad and octacopter, but when I try to use a hexacopter frame it builds for a quad.",It does.  How are you invoking SITL?
232,Error while compiling SITL for ArduPilot,1,"Hello, I get the following error while trying to compile SITL for ArduPilot. I’ve followed the instructions on how to run it on Windows available on the webpage *. I’d appreciate if somebody could give me a hand on this.",Do not use make sitl -j4 use .\waf copter instead
232,Error while compiling SITL for ArduPilot,2,"Hello, I get the following error while trying to compile SITL for ArduPilot. I’ve followed the instructions on how to run it on Windows available on the webpage *. I’d appreciate if somebody could give me a hand on this.",I’ve found the error: had forgotten to run git submodule update --init --recursive correctly.
232,Error while compiling SITL for ArduPilot,3,"Hello, I get the following error while trying to compile SITL for ArduPilot. I’ve followed the instructions on how to run it on Windows available on the webpage *. I’d appreciate if somebody could give me a hand on this.",update your git sub modules in proper folder/location.
232,Error while compiling SITL for ArduPilot,4,"Hello, I get the following error while trying to compile SITL for ArduPilot. I’ve followed the instructions on how to run it on Windows available on the webpage *. I’d appreciate if somebody could give me a hand on this.",The recommended thing to is is run “sim_vehicle.py” from the Vehicle directory (like in /ArduPlane or in /ArduCopter) and it will handle all the submodule stuff
232,Error while compiling SITL for ArduPilot,5,"Hello, I get the following error while trying to compile SITL for ArduPilot. I’ve followed the instructions on how to run it on Windows available on the webpage *. I’d appreciate if somebody could give me a hand on this.","Hello I am also having the same problem, I want to simulate plane not copter, I used your command what you said with modification, but it give me error bash: .waf: command not found Please help me."
232,Error while compiling SITL for ArduPilot,6,"Hello, I get the following error while trying to compile SITL for ArduPilot. I’ve followed the instructions on how to run it on Windows available on the webpage *. I’d appreciate if somebody could give me a hand on this.",You need to follow the instructions on the * website and install a couple of packages in your computer first. On windows: or on linux: and .waf  is wrong. It has to be ./waf on linux or .\waf on windows.
233,SITL range finder always zero,1,"Hi, I have added a range finder to SITL, as described *. The rangefinder.distance value, which was not displayed before by QGroundControl is displayed now, but it is constant at 0, as is rangefinder.voltage.  APM: APM:Copter V3.5.5 (27229c83) APM: Frame: QUAD  What am I missing? Thanks",I followed those instructions and got a rangefinder.  Did you reboot SITL?
233,SITL range finder always zero,2,"Hi, I have added a range finder to SITL, as described *. The rangefinder.distance value, which was not displayed before by QGroundControl is displayed now, but it is constant at 0, as is rangefinder.voltage.  APM: APM:Copter V3.5.5 (27229c83) APM: Frame: QUAD  What am I missing? Thanks","Hi Peter, yes I did, and I do have a range finder now… it’s just not doing any range finding  I might have messed up some other parameters though, and QGC will not reset them to defaults… (“Store parameters not supported”, argh) Could you maybe share your params file so I can take a diff? I have attached mine. * (24.3 KB) Thank you."
233,SITL range finder always zero,3,"Hi, I have added a range finder to SITL, as described *. The rangefinder.distance value, which was not displayed before by QGroundControl is displayed now, but it is constant at 0, as is rangefinder.voltage.  APM: APM:Copter V3.5.5 (27229c83) APM: Frame: QUAD  What am I missing? Thanks","Ah OK, I found out what was wrong. I have been floored again  SITL uses map terrain data to simulate the ground, and I just had placed my vehicle “beneath the floor” in the locations file. I just needed to climb higher than that. After removing absolute-altitude,heading everything works as expected."
233,SITL range finder always zero,4,"Hi, I have added a range finder to SITL, as described *. The rangefinder.distance value, which was not displayed before by QGroundControl is displayed now, but it is constant at 0, as is rangefinder.voltage.  APM: APM:Copter V3.5.5 (27229c83) APM: Frame: QUAD  What am I missing? Thanks","Are the values always zero, then? Your parameter values certainly match the documentation. I wonder if the values you’re looking at are coming from DISTANCE_SENSOR rather than RANGEFINDER. QGC has a facility to look at packets from the autopilot - “mavlink inspector”, I think. Have a look through the messages and see if RANGEFINDER is present with sensible values…"
233,SITL range finder always zero,5,"Hi, I have added a range finder to SITL, as described *. The rangefinder.distance value, which was not displayed before by QGroundControl is displayed now, but it is constant at 0, as is rangefinder.voltage.  APM: APM:Copter V3.5.5 (27229c83) APM: Frame: QUAD  What am I missing? Thanks","Thank you, but I already figured it out, see above. Edit: I probably should have edited the first post, instead of double posting… my bad."
234,Gazebo simulation mac,0,"Does anyone know the situation fo simulating with gazebo on mac? Should it be possible with the linux code, or is someone working on it? Ive tried to run the cmake … of SwiftGust/ardupilot_gazebo on osx but just got  cmake … – Checking for module ‘bullet>=2.82’ –   No package ‘bullet’ found – Checking for module ‘bullet2.82>=2.82’ –   No package ‘bullet2.82’ found CMake Error at /usr/local/lib/cmake/gazebo/gazebo-config.cmake:102 (message): Error: Bullet > 2.82 not found, please install libbullet2.82-dev. Call Stack (most recent call first): CMakeLists.txt:11 (find_package) – Configuring incomplete, errors occurred! See also “/Users/Launchpad/ardupilot_gazebo/build/CMakeFiles/CMakeOutput.log”.  Ive got gazebo9 and bullet 2.87, but cant get it to work. Is it no use to try since it is all written for linux? Thanks, Magnus",
235,RSSI Modeling in SITL,1,"Hi all, I am new to ardupilot, I have a basic mathematical model of RSSI which I would like to include in SITL. Just looking for pointers on how I can go about doing this. Cheers, Sam","Hello, It will be a nice addition ! I think the simplier for now is to implement the get_rssi() for AP_HAL : * inside AP_HAL_SITL * To implement the rssi calculus, look on how it is done in AP_HAL_SITL/sitl_rangefinder.cpp for example ! For the submission, I invite you to look on the wiki at * and * if you don’t know git well ! Anyway, when you think it is ready submit a PR so everybody can look at it and help you to correct the last thing before merging ! I look forward from seeing you PR !"
236,Copter doesn't stop going up after take off,1,"Hi Everyone, I’m trying to run the example for takeoff of the arducopter, but at take off it continues to go up. After I do takeoff 5, for example, and checking the altitude by the  I get the following: * At this point the copter is way above the 5 meters and altittude doesn’t change even though the copter keeps going up. Also, I’m running the simulation in gazebo. I should add that if I try to take off to a lower altitude the same happens. For instance, if I try to take off to 2 I get a fixed altitude at 1.7 and the copter keeps going up. Cheers,",Hello Hugo . Did you solve this problem ? Please help to me 
236,Copter doesn't stop going up after take off,2,"Hi Everyone, I’m trying to run the example for takeoff of the arducopter, but at take off it continues to go up. After I do takeoff 5, for example, and checking the altitude by the  I get the following: * At this point the copter is way above the 5 meters and altittude doesn’t change even though the copter keeps going up. Also, I’m running the simulation in gazebo. I should add that if I try to take off to a lower altitude the same happens. For instance, if I try to take off to 2 I get a fixed altitude at 1.7 and the copter keeps going up. Cheers,",You should program the takeoff module separately and with some limits or clock. or else try to initiate land command.
236,Copter doesn't stop going up after take off,3,"Hi Everyone, I’m trying to run the example for takeoff of the arducopter, but at take off it continues to go up. After I do takeoff 5, for example, and checking the altitude by the  I get the following: * At this point the copter is way above the 5 meters and altittude doesn’t change even though the copter keeps going up. Also, I’m running the simulation in gazebo. I should add that if I try to take off to a lower altitude the same happens. For instance, if I try to take off to 2 I get a fixed altitude at 1.7 and the copter keeps going up. Cheers,","I had the same thing happen using Gazebo 7 and the ardupilot repo SITL with the ErleCopter. (I hadn’t noticed this with the base iris model) I changed the ardupilot code base to the erlecopter fork, gazebo branch and it worked fine: * -b gazebo"
236,Copter doesn't stop going up after take off,4,"Hi Everyone, I’m trying to run the example for takeoff of the arducopter, but at take off it continues to go up. After I do takeoff 5, for example, and checking the altitude by the  I get the following: * At this point the copter is way above the 5 meters and altittude doesn’t change even though the copter keeps going up. Also, I’m running the simulation in gazebo. I should add that if I try to take off to a lower altitude the same happens. For instance, if I try to take off to 2 I get a fixed altitude at 1.7 and the copter keeps going up. Cheers,","Hi * I’m sorry for such a long wait. I haven’t been working with ardupilot for a long time until recently. And of course as karma goes, I just had the same problem again when trying to set up a system in a new machine. I believe the that there might be some incompatibility with different versions of software, so I just rebuilt the ardupilot version I had in my old machine and it worked. As I still haven’t uploaded it to github I share here a link to the .tar.gz file. * Unzip that and try it. I should mention that I’m using mavproxy 1.6.1 on ubuntu 16.04LTS Hope it helps (however late) Cheers, Hugo"
237,Custom Simulator Integration,1,"Hi there, I’m new to the Ardupilot world so please be gentle  I’m trying to connect Arducoptor to a custom simulator and I’m having some difficulty. I’m using the last_letter and Gazebo integrations as inspiration, and connecting the simulator to Ardupilot over UDP. I have managed to send servo commands from ardupilot to my simulator. I’m now struggling with sending sensor messages the other direction. What is the minimum sensor information will Arducopter need to work, and what are the units/reference frames for these values? Is this information documented anywhere? Thanks, Peter","HI, You can try the * developed by * It looks very promissing"
237,Custom Simulator Integration,2,"Hi there, I’m new to the Ardupilot world so please be gentle  I’m trying to connect Arducoptor to a custom simulator and I’m having some difficulty. I’m using the last_letter and Gazebo integrations as inspiration, and connecting the simulator to Ardupilot over UDP. I have managed to send servo commands from ardupilot to my simulator. I’m now struggling with sending sensor messages the other direction. What is the minimum sensor information will Arducopter need to work, and what are the units/reference frames for these values? Is this information documented anywhere? Thanks, Peter",Thanks Eugene. I’ll take a look if I can get my hands on a license. How have you been getting on with it? Does it also work with ArduPlane?
238,Using Gazebo Simulator with SITL,0,Hello everybody to simulate a drone I use these two commands  *  how can i change … an  OCTO +  instead of defult vehicule  QUAD X  in a simulation  thanks !,
239,How to put two drones in one Gazebo simulation?,1,"Hello guys, I have went through some tutorials to run a Gazebo simulation with a drone in it. However, what I need is to have two drones in one Gazebo simulation and use two ROS to control it. In the control part I am going to use MATLAB Robotics System Toolbox to communicate with the two drones. Anybody has some ideas on how to finish that two drone simulation? Thanks, *","I have a resource about running Gazebo + Ardupilot SITL with multiple drone, Maybe it will be useful. * (266.4 KB)"
240,SITL & Miniconda (Linux [Ubuntu 16.04] ),1,"Hi I did the * setup for a project . After this installation, I can not run SITL. I have a few quesiton 1- Does SITL require Python 2.7 only ? 2- Does Miniconda change the path ? Because mavproxy.py is into miniconda/bin file Here * Also the error can be seen from picture above . Some packages and functions are not found Here Traceback (most recent call last): File “/home/mehmet/miniconda3/bin/mavproxy.py”, line 12, in  import serial, Queue, select ModuleNotFoundError: No module named ‘Queue’ SIM_VEHICLE: MAVProxy exited SIM_VEHICLE: Killing tasks Thanks for your time and help Regards Mehmet","SITL uses MAVProxy as the GCS. MAVProxy isn’t yet compatible with Python 3.x, so you’ll need to run under Python 2.7. Otherwise use --no-mavproxy when runnig sim_vehicle.py and use a different GCS."
240,SITL & Miniconda (Linux [Ubuntu 16.04] ),2,"Hi I did the * setup for a project . After this installation, I can not run SITL. I have a few quesiton 1- Does SITL require Python 2.7 only ? 2- Does Miniconda change the path ? Because mavproxy.py is into miniconda/bin file Here * Also the error can be seen from picture above . Some packages and functions are not found Here Traceback (most recent call last): File “/home/mehmet/miniconda3/bin/mavproxy.py”, line 12, in  import serial, Queue, select ModuleNotFoundError: No module named ‘Queue’ SIM_VEHICLE: MAVProxy exited SIM_VEHICLE: Killing tasks Thanks for your time and help Regards Mehmet","Dear * I created an environment with Python v2.7 into Condo and try to run SITL in this environment, but I got same error. Also I add Queue file into manually , at this time give other error ( such as: no readm() function ) . I will try with --no mavproxy."
240,SITL & Miniconda (Linux [Ubuntu 16.04] ),3,"Hi I did the * setup for a project . After this installation, I can not run SITL. I have a few quesiton 1- Does SITL require Python 2.7 only ? 2- Does Miniconda change the path ? Because mavproxy.py is into miniconda/bin file Here * Also the error can be seen from picture above . Some packages and functions are not found Here Traceback (most recent call last): File “/home/mehmet/miniconda3/bin/mavproxy.py”, line 12, in  import serial, Queue, select ModuleNotFoundError: No module named ‘Queue’ SIM_VEHICLE: MAVProxy exited SIM_VEHICLE: Killing tasks Thanks for your time and help Regards Mehmet",Yes it works--no-mavproxy and I use APMPlanner.  Do you know a easy way of takeoff ( like  arm throttle / takeoff 40)f in the APMPlanner . There is no takeoff command in quick actions tabs and also I could not be successful with waypoint . I set a takeoff point but I always get cmd 22 error and 400
240,SITL & Miniconda (Linux [Ubuntu 16.04] ),4,"Hi I did the * setup for a project . After this installation, I can not run SITL. I have a few quesiton 1- Does SITL require Python 2.7 only ? 2- Does Miniconda change the path ? Because mavproxy.py is into miniconda/bin file Here * Also the error can be seen from picture above . Some packages and functions are not found Here Traceback (most recent call last): File “/home/mehmet/miniconda3/bin/mavproxy.py”, line 12, in  import serial, Queue, select ModuleNotFoundError: No module named ‘Queue’ SIM_VEHICLE: MAVProxy exited SIM_VEHICLE: Killing tasks Thanks for your time and help Regards Mehmet",Queue is part of Python 2.7. Are you able to double-check you’re running 2.7? Are you able to get the vehicle to arm?
240,SITL & Miniconda (Linux [Ubuntu 16.04] ),5,"Hi I did the * setup for a project . After this installation, I can not run SITL. I have a few quesiton 1- Does SITL require Python 2.7 only ? 2- Does Miniconda change the path ? Because mavproxy.py is into miniconda/bin file Here * Also the error can be seen from picture above . Some packages and functions are not found Here Traceback (most recent call last): File “/home/mehmet/miniconda3/bin/mavproxy.py”, line 12, in  import serial, Queue, select ModuleNotFoundError: No module named ‘Queue’ SIM_VEHICLE: MAVProxy exited SIM_VEHICLE: Killing tasks Thanks for your time and help Regards Mehmet","1 - My env_copter environment uses Python 2.7 2- Yes , I can arm , When the copter is stabilized or guided mode  GUIDED   AUTO "
240,SITL & Miniconda (Linux [Ubuntu 16.04] ),6,"Hi I did the * setup for a project . After this installation, I can not run SITL. I have a few quesiton 1- Does SITL require Python 2.7 only ? 2- Does Miniconda change the path ? Because mavproxy.py is into miniconda/bin file Here * Also the error can be seen from picture above . Some packages and functions are not found Here Traceback (most recent call last): File “/home/mehmet/miniconda3/bin/mavproxy.py”, line 12, in  import serial, Queue, select ModuleNotFoundError: No module named ‘Queue’ SIM_VEHICLE: MAVProxy exited SIM_VEHICLE: Killing tasks Thanks for your time and help Regards Mehmet","Ok, if it won’t arm in AUTO mode, that could be due to a mission not being loaded"
240,SITL & Miniconda (Linux [Ubuntu 16.04] ),7,"Hi I did the * setup for a project . After this installation, I can not run SITL. I have a few quesiton 1- Does SITL require Python 2.7 only ? 2- Does Miniconda change the path ? Because mavproxy.py is into miniconda/bin file Here * Also the error can be seen from picture above . Some packages and functions are not found Here Traceback (most recent call last): File “/home/mehmet/miniconda3/bin/mavproxy.py”, line 12, in  import serial, Queue, select ModuleNotFoundError: No module named ‘Queue’ SIM_VEHICLE: MAVProxy exited SIM_VEHICLE: Killing tasks Thanks for your time and help Regards Mehmet","I tried with a mission. I set a point as the take-off point, but the result is same. Thanks for support"
240,SITL & Miniconda (Linux [Ubuntu 16.04] ),8,"Hi I did the * setup for a project . After this installation, I can not run SITL. I have a few quesiton 1- Does SITL require Python 2.7 only ? 2- Does Miniconda change the path ? Because mavproxy.py is into miniconda/bin file Here * Also the error can be seen from picture above . Some packages and functions are not found Here Traceback (most recent call last): File “/home/mehmet/miniconda3/bin/mavproxy.py”, line 12, in  import serial, Queue, select ModuleNotFoundError: No module named ‘Queue’ SIM_VEHICLE: MAVProxy exited SIM_VEHICLE: Killing tasks Thanks for your time and help Regards Mehmet","I solved the issue , thanks for your support again"
241,Multiple quadcopters in a single SITL instance,0,"Hello, I have searched through few topics but didn’t got a straight forward result. Can I run multiple quadcopters in a single SITL instance at different locations few meters apart? I have been wishing to do it for quite some time, in order to test my mutli agent simulations",
242,"Using a RasPi3 to run STIL, can it be done?",1,Can I run STIL on a RasPi3? Does it have enough power for it?,"Sure, there’s even ready-to-go images that do it: *"
242,"Using a RasPi3 to run STIL, can it be done?",2,Can I run STIL on a RasPi3? Does it have enough power for it?,Nice!!  I’ll look at that tonight!  Thanks!
242,"Using a RasPi3 to run STIL, can it be done?",3,Can I run STIL on a RasPi3? Does it have enough power for it?,it doesn’t run anoymore …
242,"Using a RasPi3 to run STIL, can it be done?",4,Can I run STIL on a RasPi3? Does it have enough power for it?,"Sorry new location is: * I can’t work out how to add a redirect, I’ll try again! Update: I think I’ve worked out how to add the new links to the old location."
242,"Using a RasPi3 to run STIL, can it be done?",5,Can I run STIL on a RasPi3? Does it have enough power for it?,"So I got around to doing this, easier than I thought it would be. I loaded the image onto the micro SD card, fired it up, and checked to see it STIL was running, and it was, connected to it with Mission Planner, then flew the simulated quad around some airfield, even set up a waypoint mission, loaded it and ran it.  Very Cool!!! Now I just have to figure out how to change to Plane and fly that around. Also need to find a way to change the default location so I can fly around my location."
242,"Using a RasPi3 to run STIL, can it be done?",6,Can I run STIL on a RasPi3? Does it have enough power for it?,"Cool! To change to plane takes a bit of effort as the SITL firmware has to be recompiled.  Docs are here: * Basically, add a localconf parameter: ""maverick_dev::ardupilot::ardupilot_vehicle"": ""plane"" Then reconfigure: maverick configure Warning, this will take a while on a raspberry!  Been a long time since I tested this, hopefully it still works."
242,"Using a RasPi3 to run STIL, can it be done?",7,Can I run STIL on a RasPi3? Does it have enough power for it?,"I might give it a shot tonight, then just let it run all night, will update either way."
242,"Using a RasPi3 to run STIL, can it be done?",8,Can I run STIL on a RasPi3? Does it have enough power for it?,"I tried, but got an error. What file, and where is it, that needs to be edited. Also I wanted to change the start up location of STIL, and found the directions for SITL installed “normally” but where is the location file when Maverick installs it. p.s.  Very cool, SITL just works! connect via TCP and it works. Now to get my tracker to follow it."
242,"Using a RasPi3 to run STIL, can it be done?",9,Can I run STIL on a RasPi3? Does it have enough power for it?,"* So anywhere in the docs that refer to ‘localconf parameter’, it means ~/config/maverick/localconf.json So theoretically it should be in ~/config/dev/sitl.conf.  I say theoretically because I’m not sure I’ve ever actually tested it! *"
242,"Using a RasPi3 to run STIL, can it be done?",10,Can I run STIL on a RasPi3? Does it have enough power for it?,"OK, So I am able to change my start up location to what ever I want, but the “locations.txt” file is at “~/code/ardupilot/Tools/autotest/locations.txt”, no big deal. Changing to Arduplane is still not working for me. I added the line “maverick_dev::ardupilot::ardupilot_vehicle”: “plane” and I get an error, see attached image As you can see, I put the line right after the { , but I think that is the wrong spot. Rusty"
242,"Using a RasPi3 to run STIL, can it be done?",11,Can I run STIL on a RasPi3? Does it have enough power for it?,"Out of interest, did you try changing ~/config/dev/sitl.conf? Ah, no that’s right but you need to put a comma at the end of the line.  json is quite unforgiving…"
242,"Using a RasPi3 to run STIL, can it be done?",12,Can I run STIL on a RasPi3? Does it have enough power for it?,"I first tried changing the “Quad” to “Plane”  in  ~/config/dev/sitl.conf  But either it didn’t work or it crashed out. I’ll try again tonight and report better. As far as the json file…  Yeah, bit of a newbee with that, and I missed that part about the comma…   I’ll try tonight again…"
242,"Using a RasPi3 to run STIL, can it be done?",13,Can I run STIL on a RasPi3? Does it have enough power for it?,"Sorry, I meant changing LOCATION or CUSTOM_LOCATION in ~/config/dev/sitl.conf Yes this needs to match whatever you set in ‘maverick_dev::ardupilot::ardupilot_vehicle’. Unfortunately after setting that localconf parameter you have to recompile the firmware with maverick configure, then restarting SITL should work (theoretically)."
242,"Using a RasPi3 to run STIL, can it be done?",14,Can I run STIL on a RasPi3? Does it have enough power for it?,"OK, so I added the comma, and it ran mostly ok. There were some dependencies that were not resolved, but it looks like it changed the vehicle to ‘plane’ I connected with MP and saw a plane   However MP mow says it needs 3D accel calibration."
242,"Using a RasPi3 to run STIL, can it be done?",15,Can I run STIL on a RasPi3? Does it have enough power for it?,"Part 2 Ok, so I loaded Maverick on a RasPi Zero W, took a little work to find the IP address once it fired up, but I found it. (that is not a Maverick issue, but a RasPi zero W issue), but what configuring do I have to do to use it in flight as opposed to one being used as a GS??"
242,"Using a RasPi3 to run STIL, can it be done?",16,Can I run STIL on a RasPi3? Does it have enough power for it?,"OK little update, Got Maverick running now on a Raspi 3, and SITL is running. I can connect via TCP to the simulated copter and set a mission and have it fly it. Now what I need to do is have the MAVLink packets sent via a USB telemetry radio from the SITL to my Antenna Tracker that i am working on. How do I configure it to send MAVlink packets on tty/USB0 (the telemetry radio). With plain MAVProxy I think I would use “mavproxy.py --master=/dev/ttyUSB0”   but not sure how in Maverick…"
242,"Using a RasPi3 to run STIL, can it be done?",17,Can I run STIL on a RasPi3? Does it have enough power for it?,"When you login over the command line, it should tell you your IP address, eg: Or you can do maverick netinfo which will give you detailed info about each network interface. To use it for flight, I would recommend putting it in ‘flight’ mode, which turns off the dev services including all the SITL and associated ROS stuff: maverick configure --env=flight To turn it back into dev mode with all the SITL services: maverick configure --env=dev If you want to send mavlink packets back out, to broadcast over your radio, rather than receive from the radio, that’s not currently supported (and I don’t think that’s what the mavproxy master option is for either).  It’s a good idea though, if you raise a github issue (*) I’ll be happy to add the option."
242,"Using a RasPi3 to run STIL, can it be done?",18,Can I run STIL on a RasPi3? Does it have enough power for it?,"Ok,  i opened an issue,  #738 Thanks Rusty"
243,Building SITL for Heli/Coax configuration (Copter3.5) on Eclipse for Pixhawk on windows,1,"Hi, I would like to build SITL for Coax configuration  (Copter3.5) with Eclipse  on Win7 for Pixhawk hardware. May anyone have an expirience with building SITL with Eclipse on Windows? Thanks, Eugene",Why do you punish yourself like that ? 
243,Building SITL for Heli/Coax configuration (Copter3.5) on Eclipse for Pixhawk on windows,2,"Hi, I would like to build SITL for Coax configuration  (Copter3.5) with Eclipse  on Win7 for Pixhawk hardware. May anyone have an expirience with building SITL with Eclipse on Windows? Thanks, Eugene",Use the PX4 toolchain from * and/or * and/or *
243,Building SITL for Heli/Coax configuration (Copter3.5) on Eclipse for Pixhawk on windows,3,"Hi, I would like to build SITL for Coax configuration  (Copter3.5) with Eclipse  on Win7 for Pixhawk hardware. May anyone have an expirience with building SITL with Eclipse on Windows? Thanks, Eugene", I’m not a masochist… I just want to close a loop with custom fdm on simulink.
243,Building SITL for Heli/Coax configuration (Copter3.5) on Eclipse for Pixhawk on windows,4,"Hi, I would like to build SITL for Coax configuration  (Copter3.5) with Eclipse  on Win7 for Pixhawk hardware. May anyone have an expirience with building SITL with Eclipse on Windows? Thanks, Eugene","Hi *, Thank you for the advice! I already do this, but I am still looking for some help with that: I used a toolchain to open and build the ardupilot code with Eclipse on quad/heli configuration as it was explained on the site. How do I set a coax configuration and build it with a board configuration = sitl with Eclipse? Thank you Eugene"
244,SITL (X-Plane 10 + quadcopter),1,"Hi everyone, I am a newbie here. I wanted to know if it would be possible to use Mission planner + X-Plane and a real quadcopter simultaneously. I’d like to have the real quadcopter flying following the waypoints on Mission Planner and the X-Plane quadcopter flying at the same time on X-Plane ( following the same waypoints on Mission planner). Any help would be greatly appreciated thanks chris","Hi, as far as I know there is NO possibility to run quadcopter with sitl and xplane. In the past heli was working but don’t know if still the case. Plane works, I use it often. *"
245,ArduCopter HIL mode using Pixhawk4 with X-Plane 10 (QRO-X model),1,"Hey all, I’ve been tasked with getting HIL mode working with the ArduCopter firmware. Currently my setup is a PX4 based Avionics board and I’m planning on using the *, discussed in the link, in X-Plane 10 for my simulation environment. I’m currently using a custom GCS for my controller and can send sensor data through the GCS or through another program which connects via USB to the APM in my hardware set-up. I want to know several things regarding the deprecated HIL_MODE and my understanding is mostly from reading other forum posts as to what the issues with having HIL_MODE not working.   What has caused HIL_MODE to stop working since the introduction of Inertial Navigation? * from the ArduPilot source archive states that since 2.9 the HIL mode hasn’t been supported. Specifically I want to know if this is a technical limitation of the Inertial Navigation or was not updated due a lack of interest in the HIL mode for Copter.   Is there a better simulation environment I could/should use? I’m currently using the X-Plane 10 environment because my group was able to get it working with the HIL for ArduPlane using the Hilstar glider. I’ve read a couple differing posts on building my own quadcopter on X-plane forums and have seen Gazebo as a recommended simulator for Quads in SITL. Any guidance or advice on simulation environment is appreciated.   What guidance on Parameter setting can I find on the site for HIL_MODE? Thr QRO_X model I’m planning to use came with two sets of parameters and I’m not sure which is appropriate, so I’d like to have something to give me a better understanding of the parameters with respect to HIL_Mode.   Any modifications I make to the firmware to get this working will be pushed back into the main project for others to use.",So an update on HIL_MODE work. I’ve been able to get the hil_support to work and compile however the pre-arm check fails due to the AHRS not being healthy. Those who are familiar with the code should know this is happening due to the ekf_starttime and imu_sampletime not being far enough apart in time (should be 1000ms). I’m going to move on to working with some of the Avoidance stuff however getting the HIL_MODE working is still something I’d like to help with. Additionally I’ve got X-Plane 10 working with the QRO-X model and talking to our GCS over Mavlink. I believe I’m sending all 4 of the throttle controls back to the simulator however it seems like maybe I’m doing something that is making them all the same value in the model. As a result what it does is takes off quick and hard then stays in the air flying randomly around. If anyone has any input on how to better handle the AHRS in HIL_MODE advice would be appreciated.
246,Gazebo with LiDAR,1,"I successfully connected copter to Gazebo using the ardupilot_gazebo_plugin. I managed to get it to fly, but I am having two issues. I am trying to integrate a lidar on the iris model. I have the SF40c, but anything that approximates that is ok. Basically I want DISTANCE_SENSOR mavlink messages from gazebo based on the environment. Without any modification, I get one sensor message pointed at a pitch of 270. I assume this is the IMU reporting altitude? I only see an IMU and an odometry_sensor. I managed to link a hokuyo lidar using a modified iris sdf file, however, it doesn’t report to ardupilot with a DISTANCE_SENSOR message. It also seems to make the iris amazingly unstable and causes a crash. I tried lowering the mass to 0.000001, but it still does this. Looking at the rendered rays, it doesn’t look like it is quite fixed to the body as it seems to lag behind the body, causing an oscillation. Anyway, there is an ardpilot issue here and perhaps a gazebo issue. This being an ardupilot forum, I’m mainly wondering what I need to do to get that DISTANCE_SENSOR message over to my ardupilot code.","Hello *, concerning the instability with your hokuyo lidar sensor, I had the same problem than you. In the model of the sensor, try to set the inertia to really low value. It fixed this problem for me. * About the communication, I guess we followed the same *. I succeed to add the sensor to my model like you did, and to add the sensor range in the packet which is send back to ArduPilot (mostly by un-commenting some line in ArduPilotPlugin.cc), but I have no clue how to read the value in SITL (they should read other value but I don’t get how it is interacting and where I have to go to read my sensor range…). Did you succeed to send the DISTANCE_SENSOR message to your ardupilot code ? Regards, Quentin"
246,Gazebo with LiDAR,2,"I successfully connected copter to Gazebo using the ardupilot_gazebo_plugin. I managed to get it to fly, but I am having two issues. I am trying to integrate a lidar on the iris model. I have the SF40c, but anything that approximates that is ok. Basically I want DISTANCE_SENSOR mavlink messages from gazebo based on the environment. Without any modification, I get one sensor message pointed at a pitch of 270. I assume this is the IMU reporting altitude? I only see an IMU and an odometry_sensor. I managed to link a hokuyo lidar using a modified iris sdf file, however, it doesn’t report to ardupilot with a DISTANCE_SENSOR message. It also seems to make the iris amazingly unstable and causes a crash. I tried lowering the mass to 0.000001, but it still does this. Looking at the rendered rays, it doesn’t look like it is quite fixed to the body as it seems to lag behind the body, causing an oscillation. Anyway, there is an ardpilot issue here and perhaps a gazebo issue. This being an ardupilot forum, I’m mainly wondering what I need to do to get that DISTANCE_SENSOR message over to my ardupilot code.","Thanks for the info on the stability. I went down several paths trying to get gazebo send a DISTANCE_SENSOR message. My latest attempt is to get a ROS sensor up and convert it through mavros back to ardupilot. I haven’t to this point used ROS, so I followed the Erle Robotics tutorial on setting up Gazebo with ROS and their plugins. ErleRobotics has a flight controller that natively supports ROS and runs APM. I got their environment up and running with the ErleCopter and lidar light. I have the ROS topic for the lidar publishing, and mavros enabled and the plugin configured to subscribe to ROS rangefinder messages and publish a distance sensor… it isn’t coming in, however, nor is it showing up on wireshark. One big negative about the Erle Robotics stuff is they seem to clone everything, modify it and not keep current with the latest elsewhere. Ardupilot is on 3.4, which I think distance sensor messages started being supported in 3.5… It would be nice if I could get it working natively with the current plugin and gazebo rather than having to use a big custom environment that is older (I had to downgrade to Ubuntu Trusty and make an insanely fat Docker image to get this working with tons of clones/compiles of their branches.) Looking at the rangefinder section, it only supports one sensor, which I need 8 in different orientations to represent the lightware. So, it is either heavily modify that plugin with custom stuff to get it to work or get ROS to send the mavlink message I need and deal with all of the custom branches that are out of date. No, I haven’t seen how they parse that message on the SITL side, seems they must ingest that custom message type and output mavlink at some point… hopefully."
